epoch,learning_rate,step,test_crossentropy,test_dice,test_loss,train_crossentropy,train_dice,train_loss,val_crossentropy,val_dice,val_loss
160,,4990,,,,,,,1.0154407024383545,0.7329488396644592,1.748389720916748
160,9.99999993922529e-09,4990,,,,1.1053998470306396,0.7469319105148315,1.8523316383361816,,,
161,,5021,,,,,,,1.0126128196716309,0.7330033779144287,1.7456153631210327
161,9.99999993922529e-09,5021,,,,1.0880659818649292,0.7456051707267761,1.8336708545684814,,,
162,,5052,,,,,,,1.0116865634918213,0.7348109483718872,1.7464970350265503
162,9.99999993922529e-09,5052,,,,1.1309083700180054,0.7469003796577454,1.877808690071106,,,
163,,5083,,,,,,,1.036598563194275,0.7323665022850037,1.7689648866653442
163,9.99999993922529e-09,5083,,,,1.1107255220413208,0.7392274737358093,1.8499528169631958,,,
164,,5114,,,,,,,1.0127559900283813,0.737072229385376,1.7498279809951782
164,9.99999993922529e-09,5114,,,,1.1459146738052368,0.7542093992233276,1.9001240730285645,,,
165,,5145,,,,,,,1.0259177684783936,0.7387142181396484,1.7646316289901733
165,9.99999993922529e-09,5145,,,,1.0818003416061401,0.7498887777328491,1.8316892385482788,,,
166,,5176,,,,,,,1.0081746578216553,0.7377868890762329,1.7459607124328613
166,9.99999993922529e-09,5176,,,,1.0970184803009033,0.7485381364822388,1.845556378364563,,,
167,,5207,,,,,,,1.0115225315093994,0.7308138012886047,1.7423361539840698
167,9.99999993922529e-09,5207,,,,1.141528606414795,0.7512754797935486,1.8928042650222778,,,
168,,5238,,,,,,,1.0321249961853027,0.7328175902366638,1.7649421691894531
168,9.99999993922529e-09,5238,,,,1.1627405881881714,0.7549638152122498,1.917704701423645,,,
169,,5269,,,,,,,1.021275520324707,0.7341211438179016,1.7553966045379639
169,9.99999993922529e-09,5269,,,,1.0432000160217285,0.7367031574249268,1.7799032926559448,,,
170,,5300,,,,,,,1.0118391513824463,0.7394855618476868,1.7513246536254883
170,9.99999993922529e-09,5300,,,,1.1065151691436768,0.7425567507743835,1.849071979522705,,,
171,,5331,,,,,,,1.0139455795288086,0.7357211112976074,1.7496663331985474
171,9.99999993922529e-09,5331,,,,1.1089985370635986,0.7425107359886169,1.8515090942382812,,,
172,,5362,,,,,,,1.0321838855743408,0.7360384464263916,1.7682206630706787
172,9.99999993922529e-09,5362,,,,1.1548272371292114,0.7587451934814453,1.9135724306106567,,,
173,,5393,,,,,,,1.031182050704956,0.737467348575592,1.7686505317687988
173,9.99999993922529e-09,5393,,,,1.1193232536315918,0.7597619891166687,1.8790853023529053,,,
174,,5424,,,,,,,1.0252909660339355,0.7367733120918274,1.7620646953582764
174,9.99999993922529e-09,5424,,,,1.1470386981964111,0.750797688961029,1.8978365659713745,,,
175,,5455,,,,,,,1.0240108966827393,0.7354398965835571,1.7594504356384277
175,9.99999993922529e-09,5455,,,,1.0650335550308228,0.7386225461959839,1.8036561012268066,,,
176,,5486,,,,,,,1.0049437284469604,0.7379930019378662,1.742936611175537
176,9.99999993922529e-09,5486,,,,1.137012004852295,0.7507703900337219,1.8877822160720825,,,
177,,5517,,,,,,,1.0103508234024048,0.7351098656654358,1.7454601526260376
177,9.99999993922529e-09,5517,,,,1.079909086227417,0.738084077835083,1.8179931640625,,,
178,,5548,,,,,,,1.0248124599456787,0.7329145669937134,1.7577273845672607
178,9.99999993922529e-09,5548,,,,1.1113165616989136,0.7458203434944153,1.857136607170105,,,
179,,5579,,,,,,,1.0133256912231445,0.736931324005127,1.7502570152282715
179,9.99999993922529e-09,5579,,,,1.0745069980621338,0.7449329495429993,1.8194398880004883,,,
180,,5610,,,,,,,1.0320008993148804,0.7378449440002441,1.7698454856872559
180,9.99999993922529e-09,5610,,,,1.1579681634902954,0.7535514831542969,1.9115196466445923,,,
181,,5641,,,,,,,1.013221025466919,0.7356738448143005,1.7488949298858643
181,9.99999993922529e-09,5641,,,,1.1439869403839111,0.7517600655555725,1.8957467079162598,,,
182,,5672,,,,,,,1.0284048318862915,0.7352422475814819,1.7636475563049316
182,9.99999993922529e-09,5672,,,,1.139404058456421,0.7634769678115845,1.9028807878494263,,,
183,,5703,,,,,,,1.0180467367172241,0.7381191253662109,1.7561655044555664
183,9.99999993922529e-09,5703,,,,1.1553466320037842,0.7545714974403381,1.909917950630188,,,
184,,5734,,,,,,,1.021710991859436,0.7399404048919678,1.761650800704956
184,9.99999993922529e-09,5734,,,,1.076829195022583,0.7404801249504089,1.8173093795776367,,,
185,,5765,,,,,,,1.028754711151123,0.7395131587982178,1.76826810836792
185,9.99999993922529e-09,5765,,,,1.0995107889175415,0.7475637197494507,1.8470746278762817,,,
186,,5796,,,,,,,1.0269362926483154,0.7369505167007446,1.7638864517211914
186,9.99999993922529e-09,5796,,,,1.1245259046554565,0.7458365559577942,1.870362639427185,,,
187,,5827,,,,,,,1.0227913856506348,0.7375344038009644,1.7603254318237305
187,9.99999993922529e-09,5827,,,,1.11690354347229,0.753389835357666,1.870293378829956,,,
188,,5858,,,,,,,1.036137580871582,0.7338670492172241,1.7700049877166748
188,9.99999993922529e-09,5858,,,,1.0959954261779785,0.7571601271629333,1.8531556129455566,,,
189,,5889,,,,,,,1.0186717510223389,0.7327662110328674,1.751438021659851
189,9.99999993922529e-09,5889,,,,1.1115535497665405,0.7526742815971375,1.8642277717590332,,,
190,,5920,,,,,,,1.0167747735977173,0.7326355576515198,1.7494102716445923
190,9.99999993922529e-09,5920,,,,1.081990361213684,0.746078372001648,1.8280682563781738,,,
191,,5951,,,,,,,1.0114834308624268,0.7350719571113586,1.7465554475784302
191,9.99999993922529e-09,5951,,,,1.1046998500823975,0.741593599319458,1.8462936878204346,,,
192,,5982,,,,,,,1.0209730863571167,0.7352400422096252,1.7562129497528076
192,9.99999993922529e-09,5982,,,,1.092739224433899,0.754854142665863,1.847593069076538,,,
193,,6013,,,,,,,1.0185084342956543,0.7353072166442871,1.7538156509399414
193,9.99999993922529e-09,6013,,,,1.07915461063385,0.748623251914978,1.827777624130249,,,
194,,6044,,,,,,,1.0258592367172241,0.7324790954589844,1.7583379745483398
194,9.99999993922529e-09,6044,,,,1.0991252660751343,0.7379378080368042,1.8370630741119385,,,
195,,6075,,,,,,,1.0250605344772339,0.7368984818458557,1.761959195137024
195,9.99999993922529e-09,6075,,,,1.1329079866409302,0.7545244097709656,1.8874326944351196,,,
196,,6106,,,,,,,1.0116631984710693,0.7368772029876709,1.7485404014587402
196,9.99999993922529e-09,6106,,,,1.141115665435791,0.7574190497398376,1.8985342979431152,,,
197,,6137,,,,,,,1.0196434259414673,0.7344575524330139,1.754101276397705
197,9.99999993922529e-09,6137,,,,1.0500595569610596,0.7393745183944702,1.7894339561462402,,,
198,,6168,,,,,,,1.0237520933151245,0.7342302203178406,1.757982611656189
198,9.99999993922529e-09,6168,,,,1.0862871408462524,0.7512784600257874,1.8375657796859741,,,
199,,6199,,,,,,,1.0293835401535034,0.7332322001457214,1.7626157999038696
199,9.99999993922529e-09,6199,,,,1.10786771774292,0.7448003888130188,1.852668046951294,,,
200,,6200,1.0055854320526123,0.7319821715354919,1.7375675439834595,,,,,,
